,cloudCover,dewPoint,windBearing,precipProbability,windSpeed,summary,precipAccumulation,precipType,humidity,apparentTemperature,pressure,uvIndex,visibility,precipIntensity,temperature,icon,time
1382763600,0.47,6.99,189,0,1.52,Partly Cloudy,,,0.92,7.51,1018.46,0,4.41,0,8.15,partly-cloudy-night,1382763600
1382767200,0.7,7.78,207,0,1.58,Mostly Cloudy,,,0.94,7.99,1018.61,0,5.63,0,8.62,partly-cloudy-day,1382767200
1382770800,0.7,8.37,221,0,1.52,Mostly Cloudy,,,0.89,10.17,1018.55,0,7.9,0,10.17,partly-cloudy-day,1382770800
1382774400,0.41,10.26,226,0,2.87,Partly Cloudy,,,0.85,12.66,1018.29,1,9.56,0,12.66,partly-cloudy-day,1382774400
1382778000,0.4,11.08,223,0,1.96,Partly Cloudy,,,0.78,14.96,1017.78,1,11.62,0,14.96,partly-cloudy-day,1382778000
1382781600,0.7,10.97,228,0,2.85,Mostly Cloudy,,,0.66,17.45,1017.34,1,14.92,0,17.45,partly-cloudy-day,1382781600
1382785200,0.5,9.69,226,0,3.29,Partly Cloudy,,,0.55,18.98,1016.93,1,16,0,18.98,partly-cloudy-day,1382785200
1382788800,0.35,9.26,238,0,4.28,Partly Cloudy,,,0.5,19.88,1016.47,1,16.05,0,19.88,partly-cloudy-day,1382788800
1382792400,0.33,9.03,252,0,4.25,Partly Cloudy,,,0.5,19.88,1016.08,1,15.93,0,19.88,partly-cloudy-day,1382792400
1382796000,0.35,10.02,228,0,2.78,Partly Cloudy,,,0.56,19.14,1015.95,0,15.77,0,19.14,partly-cloudy-day,1382796000
1382799600,0.37,9.78,237,0,3.29,Partly Cloudy,,,0.63,16.84,1016.3,0,15.68,0,16.84,partly-cloudy-day,1382799600
1382803200,0.37,9.48,243,0,3.21,Partly Cloudy,,,0.68,15.39,1016.92,0,13.89,0,15.39,partly-cloudy-night,1382803200
1382806800,0.36,10.51,232,0,1.94,Partly Cloudy,,,0.75,14.8,1017.13,0,11.65,0,14.8,partly-cloudy-night,1382806800
1382810400,0.35,9.04,248,0,2.4,Partly Cloudy,,,0.75,13.38,1017.34,0,12.13,0,13.38,partly-cloudy-night,1382810400
1382814000,0.11,10.06,241,0,2.04,Clear,,,0.83,12.92,1017.69,0,9.95,0,12.92,clear-night,1382814000
1382817600,0.12,8.71,254,0,3.53,Clear,,,0.84,11.24,1017.9,0,9.51,0,11.24,clear-night,1382817600
1382821200,0.1,8.68,249,0,1.85,Clear,,,0.85,11.16,1017.93,0,8.87,0,11.16,clear-night,1382821200
1382824800,0.1,8.11,254,0,2.65,Clear,,,0.86,10.39,1017.92,0,8.42,0,10.39,clear-night,1382824800
1382828400,0.12,8.07,241,0,1.61,Clear,,,0.86,10.38,1017.7,0,7.68,0,10.38,clear-night,1382828400
1382832000,0.09,8,241,0,1.57,Clear,,,0.86,10.19,1017.69,0,8.16,0,10.19,clear-night,1382832000
1382835600,0.07,7.54,233,0,1.65,Clear,,,0.87,9.07,1017.7,0,7.74,0,9.63,clear-night,1382835600
1382839200,0.1,7.2,231,0,1.32,Clear,,,0.88,9.12,1017.51,0,7.52,0,9.12,clear-night,1382839200
1382842800,0.12,7.03,207,0,1,Clear,,,0.88,8.86,1017.08,0,7.6,0,8.86,clear-night,1382842800
1382846400,0.13,6.85,198,0,2.24,Clear,,,0.88,7.57,1016.69,0,7.1,0,8.78,clear-night,1382846400
1382850000,0.17,7.37,199,0,1.06,Clear,,,0.91,8.78,1016.26,0,6.92,0,8.78,clear-night,1382850000
1382853600,0.36,7.13,186,0,2.07,Partly Cloudy,,,0.86,8.3,1015.68,0,8.92,0,9.29,partly-cloudy-day,1382853600
1382857200,0.39,9.44,128,0,1.31,Partly Cloudy,,,0.88,11.28,1015.18,0,8.16,0,11.28,partly-cloudy-day,1382857200
1382860800,0.39,9.91,151,0,2.32,Partly Cloudy,,,0.76,14.07,1014.27,1,11.59,0,14.07,partly-cloudy-day,1382860800
1382864400,0.73,9.78,156,0,2.66,Mostly Cloudy,,,0.66,16.17,1013.01,1,13.5,0,16.17,partly-cloudy-day,1382864400
1382868000,0.75,9.63,202,0,2.97,Mostly Cloudy,,,0.58,18.07,1011.57,1,13.66,0,18.07,partly-cloudy-day,1382868000
1382871600,0.71,9.83,203,0,2.92,Mostly Cloudy,,,0.53,19.75,1010.87,1,16.05,0,19.75,partly-cloudy-day,1382871600
1382875200,0.71,9.27,241,0,5.91,Mostly Cloudy,,,0.51,19.62,1010.81,1,15.84,0,19.62,partly-cloudy-day,1382875200
1382878800,0.68,9.22,228,0,6.08,Mostly Cloudy,,,0.52,19.29,1010.59,1,15.88,0,19.29,partly-cloudy-day,1382878800
1382882400,0.65,9.19,220,0,5.15,Mostly Cloudy,,,0.56,18.13,1010.54,0,15.37,0,18.13,partly-cloudy-day,1382882400
1382886000,0.7,9.29,209,0,3.26,Mostly Cloudy,,,0.61,16.87,1010.06,0,15.37,0,16.87,partly-cloudy-day,1382886000
1382889600,0.68,9.06,211,0,3.81,Mostly Cloudy,,,0.64,15.93,1010.16,0,14.68,0,15.93,partly-cloudy-night,1382889600
1382893200,0.64,9.02,215,0,2.97,Mostly Cloudy,,,0.7,14.51,1010.54,0,14.68,0,14.51,partly-cloudy-night,1382893200
1382896800,0.57,9.47,213,0,2.94,Partly Cloudy,,,0.72,14.51,1010.35,0,15.02,0,14.51,partly-cloudy-night,1382896800
1382900400,0.72,9.67,236,0,3.62,Mostly Cloudy,,,0.67,15.89,1010.12,0,15.35,0,15.89,partly-cloudy-night,1382900400
1382904000,0.72,8.21,234,1,5.63,Mostly Cloudy,,rain,0.63,15.24,1010.12,0,15.74,0.254,15.24,partly-cloudy-night,1382904000
1382907600,0.85,8.74,242,0,5.43,Mostly Cloudy,,,0.68,14.57,1009.74,0,14.97,0,14.57,partly-cloudy-night,1382907600
1382911200,0.9,7.99,247,0,6.82,Breezy and Mostly Cloudy,,,0.66,14.33,1010.09,0,13.15,0,14.33,wind,1382911200
1382914800,0.48,7.57,251,0,7.3,Breezy and Partly Cloudy,,,0.64,14.24,1010.18,0,15.37,0,14.24,wind,1382914800
1382918400,0.42,7.16,260,0,7.42,Breezy and Partly Cloudy,,,0.67,13.24,1010.81,0,15.42,0,13.24,wind,1382918400
1382922000,0.41,7.34,261,0,7.06,Breezy and Partly Cloudy,,,0.71,12.43,1011.58,0,12.36,0,12.43,wind,1382922000
1382925600,0.4,6.21,261,0,6.34,Partly Cloudy,,,0.69,11.68,1012.27,0,12.54,0,11.68,partly-cloudy-night,1382925600
1382929200,0.36,5.52,254,0,5.82,Partly Cloudy,,,0.7,10.87,1012.54,0,15.77,0,10.87,partly-cloudy-night,1382929200
1382932800,0.34,5.26,255,0,4.22,Partly Cloudy,,,0.7,10.47,1012.64,0,15.77,0,10.47,partly-cloudy-night,1382932800
1382936400,0.47,6.33,239,0,3.28,Partly Cloudy,,,0.74,10.71,1012.59,0,15.77,0,10.71,partly-cloudy-night,1382936400
1382940000,0.73,5.73,247,0,3.46,Mostly Cloudy,,,0.75,8.17,1012.95,0,15.56,0,9.92,partly-cloudy-day,1382940000
1382943600,0.75,6.17,237,0,3.62,Mostly Cloudy,,,0.71,11.25,1012.68,0,15.84,0,11.25,partly-cloudy-day,1382943600
1382947200,0.75,6.81,240,0,4.11,Mostly Cloudy,,,0.67,12.89,1012.23,1,15.88,0,12.89,partly-cloudy-day,1382947200
1382950800,0.75,7.08,244,0,6.06,Mostly Cloudy,,,0.61,14.59,1011.85,1,15.88,0,14.59,partly-cloudy-day,1382950800
1382954400,0.73,7.53,230,0,5.52,Mostly Cloudy,,,0.58,15.76,1011.23,1,15.37,0,15.76,partly-cloudy-day,1382954400
1382958000,0.75,8.28,225,0,6.92,Breezy and Mostly Cloudy,,,0.57,16.94,1010.05,1,15.37,0,16.94,wind,1382958000
1382961600,0.73,8.48,223,0,7.06,Breezy and Mostly Cloudy,,,0.55,17.76,1009.13,1,15.37,0,17.76,wind,1382961600
1382965200,0.71,8.61,218,0,6.48,Mostly Cloudy,,,0.54,17.98,1008.3,1,15.37,0,17.98,partly-cloudy-day,1382965200
1382968800,0.71,8.17,213,0,5.22,Mostly Cloudy,,,0.53,17.91,1007.69,0,15.37,0,17.91,partly-cloudy-day,1382968800
1382972400,0.7,8.36,189,0,3.46,Mostly Cloudy,,,0.59,16.27,1007.55,0,15.37,0,16.27,partly-cloudy-day,1382972400
1382976000,0.54,8.62,194,0,4.17,Partly Cloudy,,,0.65,15.18,1007.77,0,14.68,0,15.18,partly-cloudy-night,1382976000
1382979600,0.49,8.82,189,0,3.38,Partly Cloudy,,,0.65,15.46,1007.84,0,14.68,0,15.46,partly-cloudy-night,1382979600
1382983200,0.65,9.96,194,0,3.95,Mostly Cloudy,,,0.67,16.2,1007.61,0,14.16,0,16.2,partly-cloudy-night,1382983200
1382986800,0.72,10.52,203,0,4.1,Mostly Cloudy,,,0.67,16.72,1007.78,0,14.4,0,16.72,partly-cloudy-night,1382986800
1382990400,0.43,9.46,205,0,4.19,Partly Cloudy,,,0.67,15.47,1008.4,0,14.15,0,15.47,partly-cloudy-night,1382990400
1382994000,0.37,9.43,215,0,3.14,Partly Cloudy,,,0.75,13.86,1008.85,0,14.4,0,13.86,partly-cloudy-night,1382994000
1382997600,0.46,9.13,204,0,4.85,Partly Cloudy,,,0.78,12.94,1009.11,0,12.94,0,12.94,partly-cloudy-night,1382997600
1383001200,0.57,9.89,181,0,1.85,Partly Cloudy,,,0.83,12.77,1010.03,0,14.6,0,12.77,partly-cloudy-night,1383001200
1383004800,0.47,8.64,217,0,1.88,Partly Cloudy,,,0.83,11.47,1010.38,0,15.29,0,11.47,partly-cloudy-night,1383004800
1383008400,0.54,8.84,213,0,2.09,Partly Cloudy,,,0.84,11.44,1010.42,0,15.29,0,11.44,partly-cloudy-night,1383008400
1383012000,0.44,8.78,194,0,1.14,Partly Cloudy,,,0.88,10.71,1010.84,0,15.98,0,10.71,partly-cloudy-night,1383012000
1383015600,0.43,8.17,177,0,0.7,Partly Cloudy,,,0.88,10.02,1011.39,0,16.03,0,10.02,partly-cloudy-night,1383015600
1383019200,0.4,8.58,210,0,0.63,Partly Cloudy,,,0.92,9.8,1011.81,0,16.09,0,9.8,partly-cloudy-night,1383019200
1383022800,0.42,8.39,234,0,0.63,Partly Cloudy,,,0.92,9.59,1012.12,0,15.5,0,9.59,partly-cloudy-night,1383022800
1383026400,0.36,8.91,241,0,0.74,Partly Cloudy,,,0.9,10.52,1012.8,0,15.53,0,10.52,partly-cloudy-day,1383026400
1383030000,0.34,10.39,180,0,0.51,Partly Cloudy,,,0.83,13.24,1013.37,0,15.53,0,13.24,partly-cloudy-day,1383030000
1383033600,0.47,9.91,260,0,4.85,Partly Cloudy,,,0.72,14.98,1013.55,1,15.77,0,14.98,partly-cloudy-day,1383033600
1383037200,0.5,9.81,255,0,4.14,Partly Cloudy,,,0.66,16.08,1013.91,1,15.88,0,16.08,partly-cloudy-day,1383037200
1383040800,0.53,8.99,250,0,4.25,Partly Cloudy,,,0.64,15.88,1014.14,1,15.37,0,15.88,partly-cloudy-day,1383040800
1383044400,0.54,9.02,257,0,2.97,Partly Cloudy,,,0.6,16.96,1013.61,1,15.77,0,16.96,partly-cloudy-day,1383044400
1383048000,0.71,8.69,269,0,2.74,Mostly Cloudy,,,0.63,15.81,1013.65,1,13.99,0,15.81,partly-cloudy-day,1383048000
1383051600,0.66,8.03,265,0,4.31,Mostly Cloudy,,,0.61,15.58,1013.82,1,14.36,0,15.58,partly-cloudy-day,1383051600
1383055200,0.67,8.11,270,0,3.19,Mostly Cloudy,,,0.62,15.3,1014.28,0,15.35,0,15.3,partly-cloudy-day,1383055200
1383058800,0.79,7.97,262,0,3.86,Mostly Cloudy,,,0.68,13.84,1014.92,0,13.47,0,13.84,partly-cloudy-day,1383058800
1383062400,0.78,7.45,267,0,3.54,Mostly Cloudy,,,0.69,12.93,1015.73,0,11.25,0,12.93,partly-cloudy-night,1383062400
1383066000,0.81,7.55,257,1,3.16,Mostly Cloudy,,rain,0.76,11.61,1016.73,0,10.85,0.254,11.61,partly-cloudy-night,1383066000
1383069600,0.82,7.36,254,1,3.25,Mostly Cloudy,,rain,0.76,11.35,1017.22,0,12.99,0.254,11.35,partly-cloudy-night,1383069600
1383073200,0.84,6.91,239,0,3.53,Mostly Cloudy,,,0.76,10.92,1017.89,0,13.24,0,10.92,partly-cloudy-night,1383073200
1383076800,0.86,6.89,259,0,3.11,Mostly Cloudy,,,0.78,10.52,1018.36,0,13.68,0,10.52,partly-cloudy-night,1383076800
1383080400,0.83,6.92,256,0,2.82,Mostly Cloudy,,,0.82,8.47,1018.89,0,14.53,0,9.88,partly-cloudy-night,1383080400
1383084000,0.81,6.87,248,0,1.52,Mostly Cloudy,,,0.83,9.12,1019.09,0,11.6,0,9.54,partly-cloudy-night,1383084000
1383087600,0.8,6.69,221,0,1.1,Mostly Cloudy,,,0.86,8.89,1019.33,0,11.25,0,8.89,partly-cloudy-night,1383087600
1383091200,0.55,6.66,253,0,1.22,Partly Cloudy,,,0.9,8.22,1019.47,0,10.69,0,8.22,partly-cloudy-night,1383091200
1383094800,0.81,6.59,227,0,0.75,Mostly Cloudy,,,0.91,8.06,1019.96,0,14.15,0,8.06,partly-cloudy-night,1383094800
1383098400,0.82,6.98,212,0,0.46,Mostly Cloudy,,,0.91,8.36,1020.01,0,12.46,0,8.36,partly-cloudy-night,1383098400
1383102000,0.87,6.64,231,0,0.79,Mostly Cloudy,,,0.92,7.89,1020.49,0,13.24,0,7.89,partly-cloudy-night,1383102000
1383105600,0.88,6.51,245,0,1.36,Mostly Cloudy,,,0.9,7.64,1020.9,0,13.12,0,8.09,partly-cloudy-night,1383105600
1383109200,0.93,6.39,175,0,0.56,Mostly Cloudy,,,0.92,7.58,1020.91,0,10.4,0,7.58,partly-cloudy-night,1383109200
1383112800,0.79,6.52,177,0,0.8,Mostly Cloudy,,,0.94,7.41,1021.49,0,8.82,0,7.41,partly-cloudy-day,1383112800
1383116400,0.78,7.11,244,0,1.12,Mostly Cloudy,,,0.89,8.81,1021.52,0,9.61,0,8.81,partly-cloudy-day,1383116400
1383120000,0.92,6.58,242,0,0.74,Mostly Cloudy,,,0.88,8.5,1022.01,1,10.69,0,8.5,partly-cloudy-day,1383120000
1383123600,0.43,6.71,255,0,2.03,Partly Cloudy,,,0.87,7.64,1022.69,1,9.12,0,8.69,partly-cloudy-day,1383123600
1383127200,0.49,7.14,246,0,2.7,Partly Cloudy,,,0.84,8.43,1022.91,1,10.03,0,9.78,partly-cloudy-day,1383127200
1383130800,0.55,6.36,251,0,3.08,Partly Cloudy,,,0.82,7.56,1022.92,1,9.98,0,9.25,partly-cloudy-day,1383130800
1383134400,0.96,6.27,242,0,2.93,Overcast,,,0.82,7.62,1022.75,1,12.26,0,9.23,cloudy,1383134400
1383138000,0.94,6,248,0,3.05,Overcast,,,0.8,7.69,1023,0,12.83,0,9.34,cloudy,1383138000
1383141600,0.79,5.44,260,0,3.88,Mostly Cloudy,,,0.77,7.04,1023.29,0,12.89,0,9.18,partly-cloudy-day,1383141600
1383145200,0.74,4.94,258,0,3.83,Mostly Cloudy,,,0.79,6.18,1023.55,0,12.89,0,8.45,partly-cloudy-day,1383145200
1383148800,0.52,4.32,257,0,3.21,Partly Cloudy,,,0.82,4.99,1024.61,0,13.16,0,7.18,partly-cloudy-night,1383148800
1383152400,0.46,4.07,258,0,2.67,Partly Cloudy,,,0.85,4.41,1025.66,0,11.41,0,6.38,partly-cloudy-night,1383152400
1383156000,0.47,3.71,257,0,1.79,Partly Cloudy,,,0.87,4.49,1026.27,0,13.08,0,5.78,partly-cloudy-night,1383156000
1383159600,0.6,2.69,263,0,1.88,Mostly Cloudy,,,0.85,3.53,1026.98,0,13.81,0,5.03,partly-cloudy-night,1383159600
1383163200,0.67,2.35,265,0,1.11,Mostly Cloudy,,,0.84,4.75,1027.48,0,11.56,0,4.75,partly-cloudy-night,1383163200
1383166800,0.25,2.29,282,0,0.58,Partly Cloudy,,,0.89,3.94,1028.14,0,9.14,0,3.94,partly-cloudy-night,1383166800
1383170400,0.19,1.33,354,0,0.72,Clear,,,0.91,2.6,1028.82,0,8.32,0,2.6,clear-night,1383170400
1383174000,0.1,1.16,310,0,0.2,Clear,,,0.92,2.25,1029.57,0,6.12,0,2.25,clear-night,1383174000
1383177600,0.11,0.9,9,0,0.56,Clear,,,0.93,1.88,1030.04,0,5.73,0,1.88,clear-night,1383177600
1383181200,0.12,0.21,60,0,0.53,Clear,,,0.94,1.07,1030.58,0,3.8,0,1.07,clear-night,1383181200
1383184800,0.16,-0.71,30,0,1.12,Clear,,,0.93,0.22,1030.78,0,4.25,0,0.22,clear-night,1383184800
1383188400,0.09,-0.75,40,0,1.05,Clear,,,0.92,0.37,1030.88,0,4.04,0,0.37,clear-night,1383188400
1383192000,0.05,-1.02,309,0,0.59,Foggy,,,0.93,-0.06,,0,2.25,0,-0.06,fog,1383192000
1383195600,0.08,-1.03,17,0,0.08,Clear,,,0.92,0.16,1031.24,0,3.43,0,0.16,clear-night,1383195600
1383199200,0.11,-1.98,254,0,0.07,Clear,,,0.88,-0.28,1031.73,0,4.02,0,-0.28,clear-day,1383199200
1383202800,0.1,0.32,145,0,0.4,Clear,,,0.9,1.76,1031.77,1,4.22,0,1.76,clear-day,1383202800
1383206400,0.18,2.69,208,0,0.61,Clear,,,0.9,4.24,1031.57,1,6.31,0,4.24,clear-day,1383206400
1383210000,0.16,2.36,146,0,0.8,Clear,,,0.73,6.91,1031.15,1,7.58,0,6.91,clear-day,1383210000
1383213600,0.31,3.09,117,0,0.53,Partly Cloudy,,,0.64,9.47,1030.57,1,10.75,0,9.47,partly-cloudy-day,1383213600
1383217200,0.36,1.74,100,0,1.37,Partly Cloudy,,,0.59,8.97,1029.82,1,14.66,0,9.28,partly-cloudy-day,1383217200
1383220800,0.31,0.73,110,0,2.44,Partly Cloudy,,,0.52,10.25,1029.04,1,15.98,0,10.25,partly-cloudy-day,1383220800
1383224400,0.31,1.47,105,0,2.29,Partly Cloudy,,,0.56,8.88,1028.14,1,16.05,0,9.92,partly-cloudy-day,1383224400
1383228000,0.31,0.41,115,0,2.28,Partly Cloudy,,,0.53,8.52,1027.68,0,16.05,0,9.61,partly-cloudy-day,1383228000
1383231600,0.31,1,126,0,1.54,Partly Cloudy,,,0.64,6.58,1027.31,0,15.88,0,7.36,partly-cloudy-day,1383231600
1383235200,0.31,0.98,108,0,0.95,Partly Cloudy,,,0.7,6,1027.24,0,15.63,0,6,partly-cloudy-night,1383235200
1383238800,0.31,0.71,108,0,0.72,Partly Cloudy,,,0.74,4.88,1027.39,0,14.69,0,4.88,partly-cloudy-night,1383238800
1383242400,0.31,1.06,132,0,1.01,Partly Cloudy,,,0.79,4.32,1026.97,0,14.18,0,4.32,partly-cloudy-night,1383242400
1383246000,0.31,1.43,123,0,0.84,Partly Cloudy,,,0.83,4.02,1026.64,0,10.11,0,4.02,partly-cloudy-night,1383246000
1383249600,0.31,0.49,137,0,1.14,Partly Cloudy,,,0.81,3.47,1026.35,0,11.07,0,3.47,partly-cloudy-night,1383249600
1383253200,,-0.06,189,0,1.68,Clear,,,0.82,1.16,1026.18,,9.77,0,2.77,clear-night,1383253200
1383256800,0.03,-0.07,199,0,1.54,Clear,,,0.83,0.98,1025.92,0,8.47,0,2.44,clear-night,1383256800
1383260400,0,-0.05,199,0,3.62,Clear,,,0.87,-1.62,1025.57,0,8.74,0,1.96,clear-night,1383260400
1383264000,0,-0.39,202,0,4.69,Clear,,,0.85,-2.38,1025.22,0,7.71,0,1.89,clear-night,1383264000
1383267600,0,-0.88,190,0,1.51,Clear,,,0.87,-0.59,1024.64,0,7.5,0,1.03,clear-night,1383267600
1383271200,0,-0.64,196,0,1.8,Clear,,,0.91,-1.44,1024.18,0,7.44,0,0.66,clear-night,1383271200
1383274800,0.06,-0.58,192,0,1.4,Clear,,,0.88,-0.31,1023.98,0,7.92,0,1.13,clear-night,1383274800
1383278400,0,-0.15,201,0,1.7,Clear,,,0.91,-0.76,1023.75,0,8.5,0,1.13,clear-night,1383278400
1383282000,0.19,-0.36,206,0,2.25,Clear,,,0.88,-1.16,1023.34,0,6.89,0,1.36,clear-night,1383282000
1383285600,0.24,0.69,211,0,2.2,Clear,,,0.91,-0.32,1023.41,0,7.56,0,2.02,clear-day,1383285600
1383289200,0.25,2.08,208,0,2.44,Partly Cloudy,,,0.86,2.1,1023.26,0,8.51,0,4.28,partly-cloudy-day,1383289200
1383292800,0.31,3.11,225,0,2.36,Partly Cloudy,,,0.77,5.15,1022.77,1,9.78,0,6.8,partly-cloudy-day,1383292800
1383296400,0.32,3.87,216,0,2.86,Partly Cloudy,,,0.71,7.32,1022.18,1,9.99,0,8.93,partly-cloudy-day,1383296400
1383300000,0.69,4.88,226,0,2.75,Mostly Cloudy,,,0.67,10.72,1021.49,1,12.47,0,10.72,partly-cloudy-day,1383300000
1383303600,0.67,4.93,227,0,2.72,Mostly Cloudy,,,0.63,11.72,1020.71,1,12.46,0,11.72,partly-cloudy-day,1383303600
1383307200,0.72,5.45,218,0,3.5,Mostly Cloudy,,,0.63,12.19,1020.04,1,14.55,0,12.19,partly-cloudy-day,1383307200
1383310800,0.7,5.71,238,0,3.6,Mostly Cloudy,,,0.65,12.14,1019.71,1,14.95,0,12.14,partly-cloudy-day,1383310800
1383314400,0.72,5.64,236,0,3.47,Mostly Cloudy,,,0.66,11.74,1019.52,0,14.89,0,11.74,partly-cloudy-day,1383314400
1383318000,0.7,5.11,236,0,2.24,Mostly Cloudy,,,0.75,8.26,1019.63,0,14.82,0,9.36,partly-cloudy-day,1383318000
1383321600,0.68,4.81,235,0,2,Mostly Cloudy,,,0.83,6.25,1020.07,0,14.15,0,7.48,partly-cloudy-night,1383321600
1383325200,0.39,4.13,233,0,3.07,Partly Cloudy,,,0.84,4.51,1020.17,0,11.1,0,6.71,partly-cloudy-night,1383325200
1383328800,0.57,3.81,225,0,2.07,Partly Cloudy,,,0.87,4.33,1020.03,0,11.15,0,5.88,partly-cloudy-night,1383328800
1383332400,0.25,2.47,241,0,1.12,Partly Cloudy,,,0.83,5.14,1019.93,0,10.01,0,5.14,partly-cloudy-night,1383332400
1383336000,0.26,2.67,220,0,1.02,Partly Cloudy,,,0.87,4.6,1019.53,0,9.72,0,4.6,partly-cloudy-night,1383336000
1383339600,0.25,2.52,219,0,1.33,Partly Cloudy,,,0.86,4.65,1019.34,0,8.47,0,4.65,partly-cloudy-night,1383339600
1383343200,0.3,2.32,189,0,1.14,Partly Cloudy,,,0.85,4.58,1019.12,0,7.98,0,4.58,partly-cloudy-night,1383343200
1383346800,0.33,2.27,192,0,1.06,Partly Cloudy,,,0.86,4.42,1018.68,0,6.41,0,4.42,partly-cloudy-night,1383346800
1383350400,0.28,2.47,197,0,0.84,Partly Cloudy,,,0.89,4.1,1018.24,0,5.97,0,4.1,partly-cloudy-night,1383350400
1383354000,0.05,2.05,216,0,0.11,Clear,,,0.9,3.55,,0,4.81,0,3.55,clear-night,1383354000
1383357600,0.05,1.65,74,0,0.08,Clear,,,0.91,2.95,,0,3.73,0,2.95,clear-night,1383357600
1383361200,0.2,2.85,127,0,0.73,Clear,,,0.95,3.62,1015.95,0,5.84,0,3.62,clear-night,1383361200
1383364800,0.05,2.05,88,0,1.18,Clear,,,0.93,3.09,,0,3.85,0,3.09,clear-night,1383364800
1383368400,0,2.57,66,0,1.44,Clear,,,0.95,2.11,,0,3.46,0,3.32,clear-night,1383368400
1383372000,0.39,3.12,157,0,2.49,Partly Cloudy,,,0.93,1.85,1014.24,0,6.79,0,4.1,partly-cloudy-day,1383372000
1383375600,0,5.17,97,0,1.91,Clear,,,0.97,4.16,,1,4.63,0,5.59,clear-day,1383375600
1383379200,0,6.11,85,0,1.03,Clear,,,0.87,8.09,,1,5.36,0,8.09,clear-day,1383379200
1383382800,0.43,6.06,168,0,2.4,Partly Cloudy,,,0.8,8.12,1012.2,1,8.32,0,9.34,partly-cloudy-day,1383382800
1383386400,0,7.42,103,0,1.99,Clear,,,0.76,11.58,,1,6.94,0,11.58,clear-day,1383386400
1383390000,0.28,6.21,173,0,2.7,Partly Cloudy,,,0.76,10.17,,1,8.92,0,10.17,partly-cloudy-day,1383390000
1383393600,0.52,7.02,175,0,3.56,Partly Cloudy,,,0.77,10.99,1009.45,1,9.24,0,10.99,partly-cloudy-day,1383393600
1383397200,1,6.8,189,0,7.81,Breezy and Overcast,,,0.72,11.58,,0,5.62,0,11.58,wind,1383397200
1383400800,1,7.21,211,0,4.17,Overcast,,,0.81,10.26,,0,8.26,0,10.26,cloudy,1383400800
1383404400,0.98,6.88,212,0,4.4,Overcast,,,0.78,10.57,1008.3,0,9.5,0,10.57,cloudy,1383404400
1383408000,0.75,7.71,232,0,2.96,Mostly Cloudy,,,0.75,12.07,,0,6.76,0,12.07,partly-cloudy-night,1383408000
1383411600,0.5,7.36,212,0,3.46,Partly Cloudy,,,0.8,10.69,1008.01,0,11.59,0,10.69,partly-cloudy-night,1383411600
1383415200,0.73,6.72,242,0,3.12,Mostly Cloudy,,,0.82,8.08,1007.89,0,9.33,0,9.71,partly-cloudy-night,1383415200
1383418800,0.75,7.39,226,0,3.17,Mostly Cloudy,,,0.83,10.21,1008.16,0,10.06,0,10.21,partly-cloudy-night,1383418800
1383422400,0.77,6.87,243,0,3.9,Mostly Cloudy,,,0.82,7.9,1008.39,0,11.02,0,9.88,partly-cloudy-night,1383422400
1383426000,0.74,7.31,232,0,3.35,Mostly Cloudy,,,0.84,8.21,1008.6,0,10.85,0,9.91,partly-cloudy-night,1383426000
1383429600,0.72,7.98,224,0,2.86,Mostly Cloudy,,,0.82,10.98,1008.57,0,10.83,0,10.98,partly-cloudy-night,1383429600
1383433200,0.73,8.06,226,0,2.74,Mostly Cloudy,,,0.85,10.52,1008.69,0,10.83,0,10.52,partly-cloudy-night,1383433200
1383436800,0.69,7.33,237,0,2.84,Mostly Cloudy,,,0.89,7.43,1008.62,0,10.73,0,9.02,partly-cloudy-night,1383436800
1383440400,0.6,7.21,233,0,2.54,Mostly Cloudy,,,0.87,7.86,1008.42,0,11.6,0,9.21,partly-cloudy-night,1383440400
1383444000,0.57,6.66,229,0,1.98,Partly Cloudy,,,0.88,7.49,1008.25,0,11.56,0,8.52,partly-cloudy-night,1383444000
1383447600,0.21,6.21,232,0,1.56,Clear,,,0.91,6.75,1008.09,0,11.46,0,7.51,clear-night,1383447600
1383451200,0.23,6.92,211,0,1.29,Clear,,,0.93,8.01,1007.52,0,11.68,0,8.01,clear-night,1383451200
1383454800,0.3,5.63,196,0,1.75,Partly Cloudy,,,0.92,5.8,1007.18,0,12.71,0,6.88,partly-cloudy-night,1383454800
1383458400,0.45,6.21,207,0,1.69,Partly Cloudy,,,0.93,6.33,1007.18,0,12.7,0,7.28,partly-cloudy-day,1383458400
1383462000,0.78,7.44,163,0,1.41,Mostly Cloudy,,,0.91,8.34,1007.15,0,14.61,0,8.77,partly-cloudy-day,1383462000
1383465600,0.84,7.91,184,0,2.62,Mostly Cloudy,,,0.87,8.64,1006.37,1,14.44,0,9.91,partly-cloudy-day,1383465600
1383469200,0.84,8.37,169,0,2.46,Mostly Cloudy,,,0.85,10.72,1005.36,1,12.38,0,10.72,partly-cloudy-day,1383469200
1383472800,0.83,8.92,178,0,2.06,Mostly Cloudy,,,0.79,12.42,1003.9,1,14.29,0,12.42,partly-cloudy-day,1383472800
1383476400,0.83,8.49,184,0,2.24,Mostly Cloudy,,,0.82,11.41,1002.8,1,10.53,0,11.41,partly-cloudy-day,1383476400
